7479
7531
7590
7592
7604
7606
8254
8269
23088
33862                                                                                         
62323                                                                                         
93928                                                                                         
76560                                                                                         
59686
40636
90850
97787
68700
94100
12903
20201
12328
68546
87506
70532
93317
75561
58624
30254
61144
30019
85050
79624
65929
29652
79451
26999
95117
17132
34326
39265
50959
27736
49042
78149
51174
15729
16617
32816
10941
63669
12621
10405
29018
87967
37987
45081
55276
31939
64786
91850
36065
25223
31928
17940
97774
13470
15075
56250
77200
45439
63001
19742
62084
64073
23015
10388
67842
42702
96206
93466
87313
65767
53303
98226
14317
96431
93289
99407
82810
77510
49330
30690
40776
42714
50730
82490
30084
47745
26720
76193
25488
28963
29605
81409
17290
29217
97973
66038
52595
11945
49415
74464
89169
57254
63724
32728
94776
69043
32813
49069
78677
70535
76373
31188
48916
66360
70916
58546
61249
93184
66913
53468
50732
50922
74728
60053
65430
34255
52185
73632
99512
14843
25990
98274
89174
12845
42743
69982
72221
12654
46854
10572
42033
79353
53267
50391
11789
98994
44986
61099
94771
67480
93588
66309
96288
67032
80114
50298
74276
84453
14445
38307
46461
23563
38837
31394
78382
78405
55058
94080
75255
38089
75491
95424
11097
36646
28756
57928
39379
97524
11751
89741
75722
87123
37587
47697
99182
21622
20351
82533
78726
82650
53109
49750
22410
28569
62288
27082
12068
50945
31963
39915
54751
49672
61247
91528
14411
22021
90221
89068
74715
12107
45569
33449
89813
46475
53048
86182
63468
40485
20707
46654
94355
92713
73981
86905
37217
39177
10774
26027
66389
85888
89442
32350
13457
59574
66673
20058
28162
14218
41676
11042
71185
63617
35680
22135
21831
80062
34251
28947
96282
51704
66181
81297
90864
98513
96575
88380
86260
51411
27171
76289
18827
32734
79209
37225
20664
33745
20915
77188
82633
61953
16587
18815
54281
31621
68751
75782
44254
87364
11830
74236
47755
30414
50220
45185
68797
86376
23101
78936
90716
16043
48607
71690
32008
68020
13902
60607
57423
12273
22203
47081
74859
60181
38302
59030
39922
70655
35745
22441
92625
92679
81128
85183
31523
79067
61622
71396
52723
67992
24572
19309
85131
13170
51294
17402
45903
82553
13723
70529
72346
40438
55414
61723
48383
90889
68390
17684
32521
61873
68361
88300
91807
59800
47848
87333
49800
64637
19503
83891
87416
27705
16232
12245
48844
43164
61744
92063
59935
83807
14480
74087
27451
71527
35180
51072
21461
10920
79919
58919
72069
67294
72965
30750
79223
67469
63224
49384
67338
95488
27086
90759
57406
29850
54789
58121
43300
45467
66152
47384
53427
20066
52484
68564
81959
67603
27980
98481
63751
90849
53740
17502
41379
22100
80936
45596
90868
83454
90868
45802
59363
65451
91366
74312
40426
12295
81576
40226
49859
18585
35004
83241
37452
34621
22533
11543
19414
35682
42354
89500
14387
45396
28697
44931
94053
36164
59569
46925
21065
18710
47734
87563
17407
24118
48904
77415
84588
86768
55468
77667
88987
42684
93535
70179
56578
11992
44337
13600
82409
34058
68355
28733
44723
34445
33177
97177
67630
23189
58202
98166
96372
27570
44245
32608
61836
32954
15099
38488
36440
96466
74281
56369
75850
66168
16976
26585
65201
77090
42170
88435
26867
78991
79745
38198
28784
88098
95920
66496
